Unnamed: 0,id,transcription,has_word,trans_file,filename,alignment_filename,word_start,word_end,split,duration
1578,7729-102255-0003,FOR GENERAL SERVICE THEREFORE REQUIRING NO SPECIAL EFFORT THE NUMERICAL STRENGTH OF THE FACTIONS WAS ABOUT EQUAL WHILE ON EXTRAORDINARY OCCASIONS THE TWO THOUSAND BORDER RUFFIAN RESERVE LYING A LITTLE FARTHER BACK FROM THE STATE LINE COULD AT ANY TIME EASILY TURN THE SCALE,True,/mnt/data/LibriSpeech24K/test-clean/7729/102255/7729-102255.trans.txt,/mnt/data/LibriSpeech24K/test-clean/7729/102255/7729-102255-0003.flac,/mnt/data/LibriSpeech24K/test-clean/7729/102255/7729-102255-0003.TextGrid,13.99,14.29,test-clean,19.80508333333333
2349,5683-32865-0017,ALL THE TIME HE WAS TALKING TO ME HIS ANGRY LITTLE EYES WERE FOLLOWING LAKE,True,/mnt/data/LibriSpeech24K/test-clean/5683/32865/5683-32865.trans.txt,/mnt/data/LibriSpeech24K/test-clean/5683/32865/5683-32865-0017.flac,/mnt/data/LibriSpeech24K/test-clean/5683/32865/5683-32865-0017.TextGrid,3.15,3.38,test-clean,5.455
1593,7729-102255-0018,LITTLE BY LITTLE HOWEVER THE LATTER BECAME HEMMED AND BOUND IN THE MESHES OF THE VARIOUS DEVICES AND PROCEEDINGS WHICH THE TERRITORIAL OFFICIALS EVOLVED FROM THE BOGUS LAWS,True,/mnt/data/LibriSpeech24K/test-clean/7729/102255/7729-102255.trans.txt,/mnt/data/LibriSpeech24K/test-clean/7729/102255/7729-102255-0018.flac,/mnt/data/LibriSpeech24K/test-clean/7729/102255/7729-102255-0018.TextGrid,0.77,1.09,test-clean,11.35
1472,4992-41797-0018,THERE IN THE CEDAR HOLLOW THEN LIVED OLIVE LORD AN ANGRY RESENTFUL LITTLE CREATURE WEIGHED DOWN BY A FIERCE SENSE OF INJURY,True,/mnt/data/LibriSpeech24K/test-clean/4992/41797/4992-41797.trans.txt,/mnt/data/LibriSpeech24K/test-clean/4992/41797/4992-41797-0018.flac,/mnt/data/LibriSpeech24K/test-clean/4992/41797/4992-41797-0018.TextGrid,5.71,6.0,test-clean,9.155
1215,8463-294828-0006,FROM RUBBING SHOULDERS WITH SCIENTISTS IN OUR LITTLE UNIVERSE BY THE BOTANICAL GARDENS THE BOY HAD COME TO KNOW A THING OR TWO,True,/mnt/data/LibriSpeech24K/test-clean/8463/294828/8463-294828.trans.txt,/mnt/data/LibriSpeech24K/test-clean/8463/294828/8463-294828-0006.flac,/mnt/data/LibriSpeech24K/test-clean/8463/294828/8463-294828-0006.TextGrid,2.63,2.85,test-clean,7.32
97,672-122797-0034,A STORY CRIED THE CHILDREN DRAWING A LITTLE FAT MAN TOWARDS THE TREE,True,/mnt/data/LibriSpeech24K/test-clean/672/122797/672-122797.trans.txt,/mnt/data/LibriSpeech24K/test-clean/672/122797/672-122797-0034.flac,/mnt/data/LibriSpeech24K/test-clean/672/122797/672-122797-0034.TextGrid,2.61,2.88,test-clean,5.11
2340,5683-32865-0008,I BELIEVE I HAVE A LITTLE TASTE THAT WAY THOSE ARE ALL REAL YOU KNOW THOSE JEWELS,True,/mnt/data/LibriSpeech24K/test-clean/5683/32865/5683-32865.trans.txt,/mnt/data/LibriSpeech24K/test-clean/5683/32865/5683-32865-0008.flac,/mnt/data/LibriSpeech24K/test-clean/5683/32865/5683-32865-0008.TextGrid,1.56,1.8,test-clean,6.12
1133,7021-85628-0003,NOW THIS KNIFE WAS A SPLENDID ONE THOUGH HALF THE BLADE WAS GONE AND THE HANDLE WAS A LITTLE CRACKED AND ANDERS KNEW THAT ONE IS ALMOST A MAN AS SOON AS ONE HAS A JACK KNIFE,True,/mnt/data/LibriSpeech24K/test-clean/7021/85628/7021-85628.trans.txt,/mnt/data/LibriSpeech24K/test-clean/7021/85628/7021-85628-0003.flac,/mnt/data/LibriSpeech24K/test-clean/7021/85628/7021-85628-0003.TextGrid,6.69,7.17,test-clean,15.29
270,8555-284449-0017,WHEN FIRST THEY ENTERED THE THRONE ROOM THEY TRIED TO BE AS HAUGHTY AND SCORNFUL AS EVER BUT THE BLUES WHO WERE ASSEMBLED THERE ALL LAUGHED AT THEM AND JEERED THEM FOR THERE WAS NOT A SINGLE PERSON IN ALL THE BLUE COUNTRY WHO LOVED THE PRINCESSES THE LEAST LITTLE BIT,True,/mnt/data/LibriSpeech24K/test-clean/8555/284449/8555-284449.trans.txt,/mnt/data/LibriSpeech24K/test-clean/8555/284449/8555-284449-0017.flac,/mnt/data/LibriSpeech24K/test-clean/8555/284449/8555-284449-0017.TextGrid,12.4,12.67,test-clean,13.335
2300,4970-29095-0007,I HAVE NOT ASKED HIM RUTH REPLIED WITH A LOOK THAT MIGHT IMPLY THAT SHE WAS ONE OF THOSE DETERMINED LITTLE BODIES WHO FIRST MADE UP HER OWN MIND AND THEN COMPELLED OTHERS TO MAKE UP THEIRS IN ACCORDANCE WITH HERS,True,/mnt/data/LibriSpeech24K/test-clean/4970/29095/4970-29095.trans.txt,/mnt/data/LibriSpeech24K/test-clean/4970/29095/4970-29095-0007.flac,/mnt/data/LibriSpeech24K/test-clean/4970/29095/4970-29095-0007.TextGrid,6.82,7.05,test-clean,14.81
1399,260-123286-0006,WE ARE LOSING TIME AND THE FACT IS I HAVE NOT COME ALL THIS WAY TO TAKE A LITTLE SAIL UPON A POND ON A RAFT,True,/mnt/data/LibriSpeech24K/test-clean/260/123286/260-123286.trans.txt,/mnt/data/LibriSpeech24K/test-clean/260/123286/260-123286-0006.flac,/mnt/data/LibriSpeech24K/test-clean/260/123286/260-123286-0006.TextGrid,4.56,4.73,test-clean,7.405
2069,1995-1837-0022,UP IN THE SICK ROOM ZORA LAY ON THE LITTLE WHITE BED,True,/mnt/data/LibriSpeech24K/test-clean/1995/1837/1995-1837.trans.txt,/mnt/data/LibriSpeech24K/test-clean/1995/1837/1995-1837-0022.flac,/mnt/data/LibriSpeech24K/test-clean/1995/1837/1995-1837-0022.TextGrid,2.19,2.51,test-clean,3.415
1162,7021-79730-0004,THE MOTHER AS SOON AS THE CHAISE IS SO FAR TURNED THAT MARY CAN NO LONGER WATCH THE EXPRESSION OF HER COUNTENANCE GOES AWAY FROM THE DOOR WITH A SMILE OF COMPLACENCY AND SATISFACTION UPON HER FACE AT THE INGENUITY AND SUCCESS OF HER LITTLE ARTIFICE,True,/mnt/data/LibriSpeech24K/test-clean/7021/79730/7021-79730.trans.txt,/mnt/data/LibriSpeech24K/test-clean/7021/79730/7021-79730-0004.flac,/mnt/data/LibriSpeech24K/test-clean/7021/79730/7021-79730-0004.TextGrid,16.72,17.03,test-clean,17.945
86,672-122797-0023,HE WELL KNEW THAT HE SHOULD NEVER SEE HIS DEAR OLD COMRADES THE LITTLE BUSHES AND FLOWERS AROUND HIM ANYMORE PERHAPS NOT EVEN THE BIRDS,True,/mnt/data/LibriSpeech24K/test-clean/672/122797/672-122797.trans.txt,/mnt/data/LibriSpeech24K/test-clean/672/122797/672-122797-0023.flac,/mnt/data/LibriSpeech24K/test-clean/672/122797/672-122797-0023.TextGrid,4.38,4.62,test-clean,9.695083333333333
1382,260-123440-0010,HOW CHEERFULLY HE SEEMS TO GRIN HOW NEATLY SPREAD HIS CLAWS AND WELCOME LITTLE FISHES IN WITH GENTLY SMILING JAWS,True,/mnt/data/LibriSpeech24K/test-clean/260/123440/260-123440.trans.txt,/mnt/data/LibriSpeech24K/test-clean/260/123440/260-123440-0010.flac,/mnt/data/LibriSpeech24K/test-clean/260/123440/260-123440-0010.TextGrid,5.08,5.27,test-clean,8.315
1512,4992-41806-0014,THINKS I TO MYSELF I NEVER SEEN ANYTHING OSH POPHAM COULDN'T MEND IF HE TOOK TIME ENOUGH AND GLUE ENOUGH SO I CARRIED THIS LITTLE FELLER HOME IN A BUSHEL BASKET ONE NIGHT LAST MONTH AN I'VE SPENT ELEVEN EVENIN'S PUTTIN HIM TOGETHER,True,/mnt/data/LibriSpeech24K/test-clean/4992/41806/4992-41806.trans.txt,/mnt/data/LibriSpeech24K/test-clean/4992/41806/4992-41806-0014.flac,/mnt/data/LibriSpeech24K/test-clean/4992/41806/4992-41806-0014.TextGrid,8.28,8.51,test-clean,15.21
416,8455-210777-0023,WE SAT WITH THE OFFICERS SOME LITTLE TIME AFTER DINNER AND THEN WENT ASHORE,True,/mnt/data/LibriSpeech24K/test-clean/8455/210777/8455-210777.trans.txt,/mnt/data/LibriSpeech24K/test-clean/8455/210777/8455-210777-0023.flac,/mnt/data/LibriSpeech24K/test-clean/8455/210777/8455-210777-0023.TextGrid,1.84,2.05,test-clean,4.73
2461,1580-141083-0010,I GAVE HIM A LITTLE BRANDY AND LEFT HIM COLLAPSED IN A CHAIR WHILE I MADE A MOST CAREFUL EXAMINATION OF THE ROOM,True,/mnt/data/LibriSpeech24K/test-clean/1580/141083/1580-141083.trans.txt,/mnt/data/LibriSpeech24K/test-clean/1580/141083/1580-141083-0010.flac,/mnt/data/LibriSpeech24K/test-clean/1580/141083/1580-141083-0010.TextGrid,0.73,0.91,test-clean,5.32
1157,7021-85628-0027,IF YOU DRESSED IN SILK AND GOLD FROM TOP TO TOE YOU COULD NOT LOOK ANY NICER THAN IN YOUR LITTLE RED CAP,True,/mnt/data/LibriSpeech24K/test-clean/7021/85628/7021-85628.trans.txt,/mnt/data/LibriSpeech24K/test-clean/7021/85628/7021-85628-0027.flac,/mnt/data/LibriSpeech24K/test-clean/7021/85628/7021-85628-0027.TextGrid,7.19,7.58,test-clean,8.5
2357,5683-32866-0007,IF A FELLOW'S BEEN A LITTLE BIT WILD HE'S BEELZEBUB AT ONCE,True,/mnt/data/LibriSpeech24K/test-clean/5683/32866/5683-32866.trans.txt,/mnt/data/LibriSpeech24K/test-clean/5683/32866/5683-32866-0007.flac,/mnt/data/LibriSpeech24K/test-clean/5683/32866/5683-32866-0007.TextGrid,1.11,1.4,test-clean,4.12
1820,3729-6852-0006,SILVIA DID NOT THINK THAT HER GOOD CONDUCT WAS A MERIT FOR SHE KNEW THAT SHE WAS VIRTUOUS ONLY BECAUSE HER SELF LOVE COMPELLED HER TO BE SO AND SHE NEVER EXHIBITED ANY PRIDE OR ASSUMED ANY SUPERIORITY TOWARDS HER THEATRICAL SISTERS ALTHOUGH SATISFIED TO SHINE BY THEIR TALENT OR THEIR BEAUTY THEY CARED LITTLE ABOUT RENDERING THEMSELVES CONSPICUOUS BY THEIR VIRTUE,True,/mnt/data/LibriSpeech24K/test-clean/3729/6852/3729-6852.trans.txt,/mnt/data/LibriSpeech24K/test-clean/3729/6852/3729-6852-0006.flac,/mnt/data/LibriSpeech24K/test-clean/3729/6852/3729-6852-0006.TextGrid,19.91,20.14,test-clean,23.74
1870,1188-133604-0009,NOW YOU WILL SEE IN THESE STUDIES THAT THE MOMENT THE WHITE IS INCLOSED PROPERLY AND HARMONIZED WITH THE OTHER HUES IT BECOMES SOMEHOW MORE PRECIOUS AND PEARLY THAN THE WHITE PAPER AND THAT I AM NOT AFRAID TO LEAVE A WHOLE FIELD OF UNTREATED WHITE PAPER ALL ROUND IT BEING SURE THAT EVEN THE LITTLE DIAMONDS IN THE ROUND WINDOW WILL TELL AS JEWELS IF THEY ARE GRADATED JUSTLY,True,/mnt/data/LibriSpeech24K/test-clean/1188/133604/1188-133604.trans.txt,/mnt/data/LibriSpeech24K/test-clean/1188/133604/1188-133604-0009.flac,/mnt/data/LibriSpeech24K/test-clean/1188/133604/1188-133604-0009.TextGrid,17.3,17.54,test-clean,23.06
35,1284-1180-0005,NO ONE WOULD DISTURB THEIR LITTLE HOUSE EVEN IF ANYONE CAME SO FAR INTO THE THICK FOREST WHILE THEY WERE GONE,True,/mnt/data/LibriSpeech24K/test-clean/1284/1180/1284-1180.trans.txt,/mnt/data/LibriSpeech24K/test-clean/1284/1180/1284-1180-0005.flac,/mnt/data/LibriSpeech24K/test-clean/1284/1180/1284-1180-0005.TextGrid,1.44,1.68,test-clean,6.55
398,8455-210777-0005,WE HAVE OUR LITTLE STRUGGLES HERE AS ELSEWHERE AND ALL THINGS CANNOT BE DONE BY ROSE WATER,True,/mnt/data/LibriSpeech24K/test-clean/8455/210777/8455-210777.trans.txt,/mnt/data/LibriSpeech24K/test-clean/8455/210777/8455-210777-0005.flac,/mnt/data/LibriSpeech24K/test-clean/8455/210777/8455-210777-0005.TextGrid,0.99,1.2,test-clean,5.685
586,61-70968-0035,TAKING ADVANTAGE OF THIS THE SQUIRE'S FEW MEN REDOUBLED THEIR EFFORTS AND ENCOURAGED BY ROBIN'S AND THE LITTLE STROLLER'S CRIES FOUGHT THEIR WAY TO HIM,True,/mnt/data/LibriSpeech24K/test-clean/61/70968/61-70968.trans.txt,/mnt/data/LibriSpeech24K/test-clean/61/70968/61-70968-0035.flac,/mnt/data/LibriSpeech24K/test-clean/61/70968/61-70968-0035.TextGrid,5.35,5.56,test-clean,7.95
692,6829-68771-0024,FOR THE FIRST TIME THE MAID SEEMED A LITTLE CONFUSED AND HER GAZE WANDERED FROM THE FACE OF HER VISITOR,True,/mnt/data/LibriSpeech24K/test-clean/6829/68771/6829-68771.trans.txt,/mnt/data/LibriSpeech24K/test-clean/6829/68771/6829-68771-0024.flac,/mnt/data/LibriSpeech24K/test-clean/6829/68771/6829-68771-0024.TextGrid,2.32,2.55,test-clean,6.245
2124,4446-2273-0005,I HAVEN'T HAD A CHANCE YET TO TELL YOU WHAT A JOLLY LITTLE PLACE I THINK THIS IS,True,/mnt/data/LibriSpeech24K/test-clean/4446/2273/4446-2273.trans.txt,/mnt/data/LibriSpeech24K/test-clean/4446/2273/4446-2273-0005.flac,/mnt/data/LibriSpeech24K/test-clean/4446/2273/4446-2273-0005.TextGrid,2.66,2.87,test-clean,4.125
2135,4446-2273-0016,HER HAIR IS STILL LIKE FLAX AND HER BLUE EYES ARE JUST LIKE A BABY'S AND SHE HAS THE SAME THREE FRECKLES ON HER LITTLE NOSE AND TALKS ABOUT GOING BACK TO HER BAINS DE MER,True,/mnt/data/LibriSpeech24K/test-clean/4446/2273/4446-2273.trans.txt,/mnt/data/LibriSpeech24K/test-clean/4446/2273/4446-2273-0016.flac,/mnt/data/LibriSpeech24K/test-clean/4446/2273/4446-2273-0016.TextGrid,6.55,6.77,test-clean,9.645
254,8555-284449-0001,THEN THEY ALL MARCHED OUT A LITTLE WAY INTO THE FIELDS AND FOUND THAT THE ARMY OF PINKIES HAD ALREADY FORMED AND WAS ADVANCING STEADILY TOWARD THEM,True,/mnt/data/LibriSpeech24K/test-clean/8555/284449/8555-284449.trans.txt,/mnt/data/LibriSpeech24K/test-clean/8555/284449/8555-284449-0001.flac,/mnt/data/LibriSpeech24K/test-clean/8555/284449/8555-284449-0001.TextGrid,1.47,1.68,test-clean,8.63
588,61-70968-0037,WHAT IS YOUR NAME LORDING ASKED THE LITTLE STROLLER PRESENTLY,True,/mnt/data/LibriSpeech24K/test-clean/61/70968/61-70968.trans.txt,/mnt/data/LibriSpeech24K/test-clean/61/70968/61-70968-0037.flac,/mnt/data/LibriSpeech24K/test-clean/61/70968/61-70968-0037.TextGrid,2.53,2.79,test-clean,4.315
2214,4446-2271-0012,I SAY SIR HARRY THE LITTLE GIRL'S GOING FAMOUSLY TO NIGHT ISN'T SHE,True,/mnt/data/LibriSpeech24K/test-clean/4446/2271/4446-2271.trans.txt,/mnt/data/LibriSpeech24K/test-clean/4446/2271/4446-2271-0012.flac,/mnt/data/LibriSpeech24K/test-clean/4446/2271/4446-2271-0012.TextGrid,1.28,1.49,test-clean,3.78
1016,3575-170457-0046,A GOOD NEIGHBOUR OF THE BRONTES A CLEVER INTELLIGENT YORKSHIRE WOMAN WHO KEEPS A DRUGGIST'S SHOP IN HAWORTH AND FROM HER OCCUPATION HER EXPERIENCE AND EXCELLENT SENSE HOLDS THE POSITION OF VILLAGE DOCTRESS AND NURSE AND AS SUCH HAS BEEN A FRIEND IN MANY A TIME OF TRIAL AND SICKNESS AND DEATH IN THE HOUSEHOLDS ROUND TOLD ME A CHARACTERISTIC LITTLE INCIDENT CONNECTED WITH TABBY'S FRACTURED LEG,True,/mnt/data/LibriSpeech24K/test-clean/3575/170457/3575-170457.trans.txt,/mnt/data/LibriSpeech24K/test-clean/3575/170457/3575-170457-0046.flac,/mnt/data/LibriSpeech24K/test-clean/3575/170457/3575-170457-0046.TextGrid,22.59,22.9,test-clean,25.64
1035,237-126133-0008,ASKED PHRONSIE WITH HER LITTLE FACE CLOSE TO POLLY'S OWN,True,/mnt/data/LibriSpeech24K/test-clean/237/126133/237-126133.trans.txt,/mnt/data/LibriSpeech24K/test-clean/237/126133/237-126133-0008.flac,/mnt/data/LibriSpeech24K/test-clean/237/126133/237-126133-0008.TextGrid,1.47,1.65,test-clean,3.865
2383,5683-32879-0002,SO THERE CAME A STEP AND A LITTLE RUSTLING OF FEMININE DRAPERIES THE SMALL DOOR OPENED AND RACHEL ENTERED WITH HER HAND EXTENDED AND A PALE SMILE OF WELCOME,True,/mnt/data/LibriSpeech24K/test-clean/5683/32879/5683-32879.trans.txt,/mnt/data/LibriSpeech24K/test-clean/5683/32879/5683-32879-0002.flac,/mnt/data/LibriSpeech24K/test-clean/5683/32879/5683-32879-0002.TextGrid,2.36,2.61,test-clean,11.085
978,3575-170457-0008,AND SO LIFE AND DEATH HAVE DISPERSED THE CIRCLE OF VIOLENT RADICALS AND DISSENTERS INTO WHICH TWENTY YEARS AGO THE LITTLE QUIET RESOLUTE CLERGYMAN'S DAUGHTER WAS RECEIVED AND BY WHOM SHE WAS TRULY LOVED AND HONOURED,True,/mnt/data/LibriSpeech24K/test-clean/3575/170457/3575-170457.trans.txt,/mnt/data/LibriSpeech24K/test-clean/3575/170457/3575-170457-0008.flac,/mnt/data/LibriSpeech24K/test-clean/3575/170457/3575-170457-0008.TextGrid,6.99,7.25,test-clean,13.555
2355,5683-32866-0005,AND HE MADE A LITTLE DIP OF HIS CANE TOWARDS BRANDON HALL OVER HIS SHOULDER,True,/mnt/data/LibriSpeech24K/test-clean/5683/32866/5683-32866.trans.txt,/mnt/data/LibriSpeech24K/test-clean/5683/32866/5683-32866-0005.flac,/mnt/data/LibriSpeech24K/test-clean/5683/32866/5683-32866-0005.TextGrid,0.89,1.13,test-clean,4.59
1695,1221-135766-0011,BEHOLDING IT HESTER WAS CONSTRAINED TO RUSH TOWARDS THE CHILD TO PURSUE THE LITTLE ELF IN THE FLIGHT WHICH SHE INVARIABLY BEGAN TO SNATCH HER TO HER BOSOM WITH A CLOSE PRESSURE AND EARNEST KISSES NOT SO MUCH FROM OVERFLOWING LOVE AS TO ASSURE HERSELF THAT PEARL WAS FLESH AND BLOOD AND NOT UTTERLY DELUSIVE,True,/mnt/data/LibriSpeech24K/test-clean/1221/135766/1221-135766.trans.txt,/mnt/data/LibriSpeech24K/test-clean/1221/135766/1221-135766-0011.flac,/mnt/data/LibriSpeech24K/test-clean/1221/135766/1221-135766-0011.TextGrid,5.5,5.78,test-clean,21.345
65,672-122797-0002,HE DID NOT THINK OF THE WARM SUN AND OF THE FRESH AIR HE DID NOT CARE FOR THE LITTLE COTTAGE CHILDREN THAT RAN ABOUT AND PRATTLED WHEN THEY WERE IN THE WOODS LOOKING FOR WILD STRAWBERRIES,True,/mnt/data/LibriSpeech24K/test-clean/672/122797/672-122797.trans.txt,/mnt/data/LibriSpeech24K/test-clean/672/122797/672-122797-0002.flac,/mnt/data/LibriSpeech24K/test-clean/672/122797/672-122797-0002.TextGrid,7.05,7.34,test-clean,13.62
2035,5142-36377-0014,A PRETTY GIRL AND SO FAR AS I COULD JUDGE BY APPEARANCES A GOOD GIRL TOO DESCRIBING HER GENERALLY I MAY SAY THAT SHE HAD A SMALL HEAD WELL CARRIED AND WELL SET ON HER SHOULDERS BRIGHT GRAY EYES THAT LOOKED AT YOU HONESTLY AND MEANT WHAT THEY LOOKED A TRIM SLIGHT LITTLE FIGURE TOO SLIGHT FOR OUR ENGLISH NOTIONS OF BEAUTY A STRONG AMERICAN ACCENT AND A RARE THING IN AMERICA A PLEASANTLY TONED VOICE WHICH MADE THE ACCENT AGREEABLE TO ENGLISH EARS,True,/mnt/data/LibriSpeech24K/test-clean/5142/36377/5142-36377.trans.txt,/mnt/data/LibriSpeech24K/test-clean/5142/36377/5142-36377-0014.flac,/mnt/data/LibriSpeech24K/test-clean/5142/36377/5142-36377-0014.TextGrid,14.17,14.36,test-clean,25.415
2381,5683-32879-0000,IT WAS NOT VERY MUCH PAST ELEVEN THAT MORNING WHEN THE PONY CARRIAGE FROM BRANDON DREW UP BEFORE THE LITTLE GARDEN WICKET OF REDMAN'S FARM,True,/mnt/data/LibriSpeech24K/test-clean/5683/32879/5683-32879.trans.txt,/mnt/data/LibriSpeech24K/test-clean/5683/32879/5683-32879-0000.flac,/mnt/data/LibriSpeech24K/test-clean/5683/32879/5683-32879-0000.TextGrid,6.49,6.74,test-clean,8.92
2593,1089-134686-0011,ON SATURDAY MORNINGS WHEN THE SODALITY MET IN THE CHAPEL TO RECITE THE LITTLE OFFICE HIS PLACE WAS A CUSHIONED KNEELING DESK AT THE RIGHT OF THE ALTAR FROM WHICH HE LED HIS WING OF BOYS THROUGH THE RESPONSES,True,/mnt/data/LibriSpeech24K/test-clean/1089/134686/1089-134686.trans.txt,/mnt/data/LibriSpeech24K/test-clean/1089/134686/1089-134686-0011.flac,/mnt/data/LibriSpeech24K/test-clean/1089/134686/1089-134686-0011.TextGrid,4.37,4.62,test-clean,12.445
1646,121-127105-0019,MISSUS GRIFFIN HOWEVER EXPRESSED THE NEED FOR A LITTLE MORE LIGHT,True,/mnt/data/LibriSpeech24K/test-clean/121/127105/121-127105.trans.txt,/mnt/data/LibriSpeech24K/test-clean/121/127105/121-127105-0019.flac,/mnt/data/LibriSpeech24K/test-clean/121/127105/121-127105-0019.TextGrid,2.25,2.43,test-clean,3.525
1024,3575-170457-0054,STUNG BY ANXIETY FOR THIS LITTLE SISTER SHE UPBRAIDED MISS W FOR HER FANCIED INDIFFERENCE TO ANNE'S STATE OF HEALTH,True,/mnt/data/LibriSpeech24K/test-clean/3575/170457/3575-170457.trans.txt,/mnt/data/LibriSpeech24K/test-clean/3575/170457/3575-170457-0054.flac,/mnt/data/LibriSpeech24K/test-clean/3575/170457/3575-170457-0054.TextGrid,2.13,2.42,test-clean,8.005
1094,237-134500-0022,WHEN SHE USED TO TELL ME ABOUT HIM I ALWAYS WONDERED WHETHER SHE WASN'T A LITTLE IN LOVE WITH HIM,True,/mnt/data/LibriSpeech24K/test-clean/237/134500/237-134500.trans.txt,/mnt/data/LibriSpeech24K/test-clean/237/134500/237-134500-0022.flac,/mnt/data/LibriSpeech24K/test-clean/237/134500/237-134500-0022.TextGrid,3.67,3.93,test-clean,5.165
